data,market_factor,factor_size,factor_value,factor_momentum,factor_illiquidity,rf_return,factor_bab
2010-03-22,0.0024044281940366068,-0.009493702711119552,-0.007099364299866537,0.0002402662293743336,-0.0037841329262042677,0.00032816999999999997,0.0014725426010813109
2010-03-23,0.0023771659179993424,-0.001814300270345937,-0.004359461731294035,-0.00324331194726205,-0.001790007997852458,0.00032816999999999997,-0.003324744556095791
2010-03-24,-0.005127095714663801,-0.002821382732067208,-0.003770334009818587,-0.00031190144466110466,-0.001339733124707452,0.00032816999999999997,-0.014826916808353116
2010-03-25,-0.0076160922505132895,0.006055627471679126,-0.003185813796467553,0.0061349266293149315,0.005834415283536001,0.00032779999999999994,-0.006769284068120991
2010-03-26,-4.209259728721803e-05,-0.010238531645063137,0.0075039302551787295,0.0003537369119932191,-0.008882888555452825,0.00032744,0.005035864553071156
2010-03-29,0.011744985623589443,-0.01566734248506715,-0.0020778088698605373,-0.005152337560990929,-0.009349484564033735,0.00032598,0.005344297461318985
2010-03-30,-0.00016851285233740416,-0.004898364577359426,0.0007957859700914488,-0.006067603788545802,-0.001275467972640529,0.00032707,0.0020235307592863343
2010-03-31,0.001706565653333643,0.00014379115873428168,-0.0007052727625640881,0.010383214251387794,-0.005009150304916233,0.00032779999999999994,-0.01899652038397434
2010-04-01,0.008913020705680738,-0.008295920955773774,0.0035773196629331106,0.0022106487708818197,-0.0035552167703459653,0.00032670999999999997,0.004778491324721663
2010-04-05,0.002916483385130281,-0.002529525619577636,0.005531608606920182,-0.002092682382582731,-0.0009900660661966338,0.00032779999999999994,0.009009589153868873
2010-04-06,-0.0016582132402836924,0.0019482758836864924,0.005188507994448015,0.004868914147612874,0.0009759276382486904,0.00032816999999999997,-0.003453166753068797
2010-04-07,-0.0031249386385498613,0.0030311781740227513,-0.0016268717181917834,0.006903029798767462,-0.0012227759550588067,0.00032854,-0.0009819887683138332
2010-04-08,0.008446453118383594,0.000977300694582706,-0.0009206341210694522,0.0048464160284663405,0.002352134923970642,0.00032816999999999997,-0.004869771928168154
2010-04-09,-0.00460876756841179,0.004427869527765997,-0.0018168886533774411,0.0009078329951798083,0.00760122841623406,0.00032816999999999997,-0.008160822517033556
2010-04-12,-0.010518204988264007,0.00630967396004491,-0.0029400932258075666,0.010841421321224783,0.007480694444134169,0.00032854,-0.01993623937728953
2010-04-13,0.0021774326863163635,-0.001643815011074404,-0.011272714588441524,-0.004759106725795032,-0.004733927243914366,0.00032816999999999997,-0.003365727405835152
2010-04-14,0.004680475182917668,0.009817896104342024,0.006561535760222974,0.009892848931121901,0.01410020310419837,0.00032779999999999994,0.0038200865510655824
2010-04-15,-0.004287697779813635,0.001946424994730861,0.0013134704472801736,0.010337221481466236,0.008808928992314407,0.00032816999999999997,-0.0034393968295303745
2010-04-16,-0.01305297742294097,0.0023150690349935856,-0.0033393251351895095,-0.0037733494612128913,0.0029601757806183068,0.00032854,-0.01221483500905785
2010-04-19,-0.00097672332816642,-0.003752604935602529,-0.007671776917906162,-0.010728509801338684,-0.0017963929044777218,0.00032854,-0.003385175892448929
2010-04-20,0.004599730681307505,-0.0025651403319691627,-0.004240675564962125,0.0013580946415961024,-0.0012746073553249692,0.00032854,0.003042588050840277
2010-04-22,0.000650080528275888,0.004953389075592795,-0.010848695274519676,0.0017789831970973628,-0.005391101922521153,0.00032816999999999997,0.004924109050320873
2010-04-23,0.0037866798933504702,-0.0004976231320531427,0.002772428003300887,0.002275059039047336,0.0016110793469051084,0.00032816999999999997,0.010041187006827735
2010-04-26,-0.0086652610132221,0.009273878901030836,-0.0002789280760575382,0.0023936107391331167,0.006197991136687229,0.00032816999999999997,-0.013873686366148549
2010-04-27,-0.03261303806243949,0.008562902084552283,-0.004894147698455052,-0.007148005898054859,0.008564762401061222,0.00032854,-0.025942219188687835
2010-04-28,-0.0032023621654847056,0.0006319500473989416,-0.0010455181200601888,-0.0062722349154339715,-0.00916919760285237,0.00032816999999999997,0.005365441294734148
2010-04-29,0.017456736967575447,-0.003291942641874131,-0.005538877470573696,0.0055175100530858445,-0.0010294540564889272,0.00035585,0.009481987463726619
2010-04-30,-0.0037835350621552113,0.0005388307520306909,-0.0027392063442952075,0.002633544204911303,-0.0016659404436637371,0.00035585,0.01662737785497392
2010-05-03,-0.010942412477156509,0.008513810033645505,0.0005858528351943585,-0.001879212925229785,0.0021976006030738904,0.00035694,0.007450166665189477
2010-05-04,-0.02842217326449483,0.006598206646827896,-0.002509751629925193,0.007967831466956222,0.005274485723012659,0.00035694,-0.018815220007187758
2010-05-05,0.0005952268914237308,-0.009755826597045998,-0.0016059038706990473,0.001352790026318345,-0.008729107222936199,0.00035694,5.124284166168648e-05
2010-05-06,-0.01742174215268209,-0.014727953906565384,-0.012877951037634026,-0.010895823093786467,-0.0047998177460490225,0.00035621,-0.007858011320279596
2010-05-07,-0.004303248987489335,-0.012916425799313458,-0.016963450692378847,-0.01802656245449722,-0.010937033305981236,0.00035621,0.01984100736459698
2010-05-10,0.031227863600616506,0.013732174473848217,0.01618373683873463,0.027863494049100535,0.004618753026443465,0.00035585,0.0029387679471564176
2010-05-11,-0.011049851338142536,-0.004727999706521671,-0.003787586668477977,-0.0017551000798478817,0.004596253608706026,0.00035548999999999997,0.0019487105941902528
2010-05-12,0.009269237512008395,0.0037749912115760415,0.012979415055509983,0.00021032357742724155,0.00737606744440571,0.00035585,0.005780798456766635
2010-05-13,-0.0037167502272535697,-0.00653477947609812,-0.008210482846018411,-0.013417125630513376,0.004045891968282839,0.00035585,0.0075156309175665225
2010-05-14,-0.01579717765210242,-0.009734241189496217,-0.005272757559704192,-0.015634681346408122,0.0003756569710455099,0.00035585,0.0012743475662882267
2010-05-17,-0.006298600045484378,-0.008662116235195068,-0.017489366091014046,-0.00927374799071682,-0.002502790531940623,0.00035585,0.01145406474592103
2010-05-18,-0.02529370534917049,6.93637271756177e-05,-0.001091551846290107,-0.005978747402714094,0.005083075243566781,0.00035548999999999997,-0.0060687822287021145
2010-05-19,-0.016348996849383894,-0.018620169639636502,-0.011704729397074256,-0.020075166831073882,-0.019935955439413514,0.00035548999999999997,0.005417386005809339
2010-05-20,-0.03004496011866062,0.00633014883309755,0.008197461776559407,0.006243369834143413,0.00462097033556717,0.00035548999999999997,-0.047462920677467
2010-05-21,0.028856055422339585,0.013835100359575192,-0.0022709836936744138,0.02576539877766118,-0.004195218228646321,0.00035548999999999997,0.0019208201045962867
2010-05-24,-0.0014621529489353918,-0.013668093912039783,-0.0030949481099237066,-0.009503403093946986,0.0027079845115240307,0.00035585,0.016193915066346473
2010-05-25,-0.010339417580558953,0.0029267290672731656,-0.00030095128804030064,-0.004279723510585717,0.0024165402770405728,0.00035585,-0.014172864932743001
2010-05-26,0.006912682737766667,0.0008462227807168182,0.007617117729455282,-0.008428632200390031,0.0022384678529804424,0.00035585,0.01125075307342758
2010-05-27,0.03253926744997693,0.010365270012874652,0.007503081446260013,0.02915608472220979,0.011265698307992993,0.00035548999999999997,-0.0026441790546061564
2010-05-28,0.0003656515009482793,0.007753968514531228,0.003367394343606368,0.0017345502673544208,0.01159660127216829,0.00035585,-0.001728905096121555
2010-05-31,0.018246043755901765,0.0006315540776403502,0.006776129580557512,0.00014680999909924553,0.0004227936416965443,0.00035548999999999997,0.01623900160244722
2010-06-01,-0.01678639496676525,-0.001155999624947621,-0.0030017386304753667,0.007371189223133708,0.004547386489177782,0.00035657,-0.02722016394586184
2010-06-02,0.01625605330338518,-0.0014585532639356316,0.0004436485191030761,0.0008136073597115739,-0.0054501209854458995,0.00035657,0.019762388803443158
2010-06-04,-0.01485013365229038,0.00824909134513024,-0.007287507650752851,-0.006998224924725711,0.011074326317881102,0.00035621,0.00597909245334012
2010-06-07,-0.003414700261660623,-0.004268905957937996,-0.006778515818826837,-0.013242206230808483,-0.001549742860089398,0.00035657,0.024425486832203823
2010-06-08,0.00547827868249531,0.0012618134090525823,0.010189705851755649,0.0065219348685492335,-0.004842449406173283,0.00035621,-0.00738500890206722
2010-06-09,-0.002226107930074753,-4.161073680184618e-05,-0.003232697631738643,-0.006149278602625525,0.007497167201340062,0.00035585,0.0009329300374335556
2010-06-10,0.01866225575273716,-0.007127901714917655,-0.0023400509442256696,0.00720532163029396,-0.007445306504330725,0.00038261,0.0020843790449609698
2010-06-11,0.004632062468729694,0.0038096972507006294,-0.002027615230987958,-0.002159364853841368,-0.004495113173778336,0.00038116999999999996,0.0063293556880414225
2010-06-14,-0.002426344379892805,0.0004468942450778747,-0.009157511322896588,-0.002403743283193825,-0.002481832778248856,0.00038225,0.005491059505590659
2010-06-15,0.01111165213238589,0.004613344908933319,0.008491381031338464,0.011951085233110099,0.0026031279900084886,0.00038298,0.01143779064574181
2010-06-16,0.005244698969856053,-0.001270277489925983,-0.001386655346775552,0.002898116634546223,-0.006422700625341993,0.00038261,-0.00304748449896741
2010-06-17,-0.00444256980411964,0.004850463295137451,-0.006331107313415817,0.0049198129964049455,-0.0026139749915068157,0.00038261,0.0010040592942527364
2010-06-18,-0.002813423465920794,0.0031921944258612635,0.0018411759314021356,-0.005084355918025035,0.002542497396272736,0.00038298,0.0049045597050763
2010-06-21,0.007363020838722938,0.0014268566024978175,0.006873487064792934,0.0045780505477903775,0.0023865629860088926,0.00038298,-0.00036432042962701453
2010-06-22,0.0004108796430856629,-0.0022499271524218404,0.0008919534681379958,-0.003835061791690052,-0.004246407394580671,0.00038298,0.018524736833132893
2010-06-23,0.0011329772079644307,-0.005709049982672216,0.010209438576824938,0.0033635590083061417,-0.00736431156369553,0.00038298,-0.006159532669865825
2010-06-24,-0.019428022937998498,0.004350535621484719,0.003701218490795634,0.0004944601857205383,0.0035950753601382435,0.00038298,-0.016008337979842233
2010-06-25,0.01314356464744435,-0.0004246835341310453,-0.0055056982242582195,0.0036377799563807028,-2.7681015812340906e-05,0.00038298,0.03045776908077139
2010-06-28,-0.006282809387238388,0.010701894910966351,-0.008766388892159898,0.008459305879993792,0.001881233618224989,0.00038298,0.009165754352637048
2010-06-29,-0.0297831483308666,-0.00494523316023324,-0.009060459920155702,-0.0008138787570754306,0.006252472174877354,0.00038298,-0.00956907296140316
2010-06-30,-0.014878116638770849,0.015742756159659907,0.0038120999709887384,0.0022142368657037206,0.01759251810652005,0.00038261,-0.008521714969749112
2010-07-01,0.0009942656298496354,-0.00875461896392853,-0.0013151309779491963,0.002468347441950256,-0.005010373252670818,0.00038334,-0.011968963409782232
2010-07-02,0.003712254554089996,0.008941482774617527,0.0031534177020887478,0.006238754046476074,0.005335822495234002,0.00038334,-0.0033372793499913123
2010-07-05,-0.008513939039132438,0.008713811558105437,0.0003175836317404184,-0.006782367327181131,0.004311172053670415,0.00038334,0.0010851982514143883
2010-07-06,0.01681873264487334,-0.011215613681055048,-0.012460504883313439,-4.991358698874793e-05,-0.011796795939809795,0.00038334,0.029405002316209464
2010-07-07,0.012254553731827668,0.0029720632710412663,0.0043269495187424675,-0.0020286498251644147,-0.0028930978939016826,0.00038334,-0.007252780347822305
2010-07-08,0.0010326862833316829,0.0030469387719381587,0.008932091439192557,-0.00515884117535499,0.005173078480816801,0.00038334,-0.012302173657345976
2010-07-12,-0.009543539387057867,0.004594608331784145,0.00205446900778288,0.007492415887928383,0.005432209627979625,0.00038334,-0.009606803056329067
2010-07-13,0.009153783734979706,-0.0017025781227437316,-0.00616864775303666,-0.0013404104681762653,-0.007520494635495574,0.00038334,0.020957481350289787
2010-07-14,-0.0036839429345477317,0.011419406474710493,0.00017267564061440783,0.0033187788371203714,-0.0014106806163003219,0.00038298,-0.023153333419645372
2010-07-15,-0.0011046331195829872,0.005713810013573621,0.005455197596581625,0.0031320021004236963,0.0055330980473252255,0.00038334,-0.003875939307921309
2010-07-16,-0.012127196330863298,0.007987524023072621,-0.0077709450290502045,0.0013774428335211041,0.008651131027867716,0.00038334,-0.015616116318029446
2010-07-19,0.012723978849291448,-0.0028375961074120423,0.0018030597138753643,-0.003614036374428725,-0.006113415363450474,0.00038298,0.01782246678103696
2010-07-20,0.017592052419401677,-0.009540047270514216,-0.0007916115042879007,-0.004626507533963773,-0.009778680236955179,0.00038334,0.006329065760459159
2010-07-21,-0.0018855421819990012,0.0031529879315016092,0.00339685167804437,-0.0006246346284881792,0.0037895635782578064,0.00038334,-0.009551411243358074
2010-07-22,0.016902649077722064,0.002284685863649674,0.00515365522494202,0.004654556230734611,-0.0025862185631720103,0.00040132,0.01178838874142394
2010-07-23,0.0023629362529504023,0.002436440129625194,0.001977637366376934,-0.006002004437201518,-0.003916336294385587,0.00040132,-0.009013944959315125
2010-07-26,0.0016240934565071175,-0.0026474436611966575,0.007427565625743105,-0.00040349436297964277,0.002387857624802429,0.00040132,0.010566581029915943
2010-07-27,0.0022370251040831754,-0.003252945691924745,-0.006626986648180874,0.002543281113787293,-0.003941518645159133,0.00040096,0.009733409156993927
2010-07-28,5.860764852501523e-05,0.004757466438486322,0.0008053959495584125,0.002276459945764095,-9.535774179340265e-05,0.00040096,-0.020409702294917835
2010-07-29,-0.00014725223002943068,0.00851253161748533,-0.00766450201878709,-0.0017074567454905426,-0.001413014727183169,0.00040096,-0.0020562337823128605
2010-07-30,0.005542161868894193,0.005239085292386515,-0.003946334390046755,-0.001109604867343227,-0.005293869165062676,0.00040096,0.017999587238865758
2010-08-02,0.014246343998375348,-0.00564753476118048,0.009695543851530843,-0.004320713890212142,-0.00020035294431499685,0.00040168,0.01102784575206613
2010-08-03,-0.003776382111557209,-0.005373400745893144,-0.011840848898734536,-0.0031428171464833055,0.0076231220174076296,0.00040132,-0.008055050937179982
2010-08-04,0.004318501817452739,-0.002681741136985136,-0.0010472983405567446,0.00918155510727412,0.0013057599373134227,0.00040132,0.005469017345681334
2010-08-05,0.0021127634185410084,-0.0023233759185036966,0.0038075474665373622,0.0008770856011912397,0.012224708076148234,0.00040132,0.011893402496867121
2010-08-06,-0.0069815273036119545,0.005352038362557993,0.006931062172092975,0.0011471043446759366,0.00612968647512493,0.00040132,-0.007627052198995065
2010-08-09,-0.005540853876156327,0.006028900610060196,0.0030374153268889017,0.002868585526566574,0.002461616005083358,0.00040132,-0.024783306865453318
2010-08-10,-0.008512228875105738,0.005651999405126933,-0.004049426171516255,0.005756991837100128,-0.0008863475659745303,0.00040132,-0.00013771525162909002
2010-08-11,-0.018400238292825128,-0.001850051491434258,-0.008625556765415569,0.0026644821022259024,0.0017093634114257548,0.00040132,-0.005749914262552365
2010-08-12,0.003058421078717138,0.001851801154841134,-0.0013474979149750393,-0.004575713944024178,0.004484302176478224,0.00040132,0.0017968271185531434
2010-08-13,0.0019088795470530303,0.007184780527104914,0.01211187108211156,-0.0024946337868525315,0.0049458942583943365,0.00040132,-0.009158800781016295
2010-08-16,0.008073897667475037,-0.0009468573396352233,0.00023825076126598142,0.007420183682619628,5.545732416198379e-05,0.00040132,0.026842184041413187
2010-08-17,0.01176380599655275,0.004078017662506529,-0.0015029324774847464,0.002664285863086484,-0.006214079892429629,0.00040132,-0.0027699566449696103
2010-08-18,-0.00016871691252902214,0.007960971251502488,0.00878858779811546,-0.00362469673868131,0.00018502516271287194,0.00040096,0.025279158198859564
2010-08-19,-0.008330501695342317,-0.00026688746361895523,-0.008437953348117894,0.010053782879686982,0.0006522072043583715,0.00040096,0.003665795202603469
2010-08-20,-0.0018238279701677778,-0.0009629417974849482,-0.008486082758736888,0.003388635076598522,-0.00030216655349194735,0.00040096,0.012738445991747213
2010-08-23,-0.010308910460400625,0.008024012657557278,0.0017500556846703564,-0.001143595263060999,0.006838146043153399,0.00040096,-0.01613091290535072
2010-08-24,-0.010932754108425606,0.0021741732210392196,0.0006062635897396279,0.01226843530671259,0.00031061757112848653,0.00040096,-0.0028091752598346223
2010-08-25,-0.006657155304286213,-0.002861463759780307,0.0011254525092847184,0.0014519802662599423,0.0014004987476454057,0.00040132,-0.009771031088750968
2010-08-26,-0.010091027475487522,0.010221372374537541,-0.0009929807032437784,-0.0027485712205506828,0.015538590509784785,0.00040096,-0.0013627854850743557
2010-08-27,0.02476166690626101,-0.005963157150034509,0.00679898379519029,-0.013052713923526865,-0.005860046870070704,0.00040132,0.02655375127218649
2010-08-30,-0.018744720981308464,0.012111938041267374,-0.008574679852739287,0.013920670115506429,0.0063834488356514585,0.00040023999999999995,-0.011501533104814138
2010-08-31,0.013853602226379224,-0.006165204229181305,0.0036191760354474245,0.005547847144371922,-0.007502320811373825,0.00040096,-0.00881257996918783
2010-09-01,0.02338766666010506,-0.012229028580180107,0.000884208759361186,-0.0012527302355447977,-0.01140032337516595,0.00040096,0.024990896640546677
2010-09-02,-0.0038450164768434993,0.006157229113903677,0.00013115547472840935,0.0008215887577922155,0.005309184137962478,0.00040096,-0.008272295722697179
2010-09-03,0.0017381119076655877,0.0004171152657282207,-0.006962320652130172,-0.0010099337881010705,0.004648553974473844,0.0004006,-0.00013819611591107082
2010-09-06,0.0005148524769460968,-0.0003154844630834728,-0.0036123333058866764,0.0006019788950343227,0.0018933392296519801,0.00040023999999999995,0.004279956619768179
2010-09-08,-0.004859368816923949,-0.0044055902254433975,0.0012143017090039273,-0.002147871648834256,0.0038636522124164026,0.0004006,-0.019155792905928216
2010-09-09,-0.0004494950998166828,0.0062265694775486815,0.005149419739206117,0.002483372640080659,0.001877983345347862,0.00040132,-0.008507148365963108
2010-09-10,0.002069824206093887,-0.0034323623605856494,-0.006022916914030457,0.009091657601743179,-0.008284448687331962,0.00040096,0.01749513980622603
2010-09-13,0.014955016447358705,-0.004804245936828498,0.003966843750778177,0.0024598219472666653,-0.010986989086559054,0.0004006,0.008603811846307489
2010-09-14,-0.005212811581727006,0.00043235781214959906,0.001337495744121102,0.007739256263315994,0.0012697075798295265,0.0004006,0.014232015084819447
2010-09-15,0.00628454619167514,-0.006747207932511221,0.0017498091992057263,0.008705526007155413,-0.00809156647062007,0.00039916,0.024549822961313774
2010-09-16,-0.004782982910660791,0.005523515601050122,-0.004853000149502255,-0.004975076089373127,0.006083148836177658,0.00039988,-0.007871918759942868
2010-09-17,-0.007310381447275567,0.013044466170564473,0.007411523837340388,-0.002769351284486647,0.010990850714259839,0.0004006,-0.011490585020175154
2010-09-20,0.013887118745673534,-0.0037792736407033217,-0.00036864156786407115,0.002533138429544987,-0.007491845935072981,0.0004006,0.010118058626839076
2010-09-21,-0.0094045012818658,0.0016339250565633,9.502372404975121e-05,-0.007341116482914067,0.004112445978123464,0.0004006,-0.011514471440182777
2010-09-22,0.004705803247326795,-0.005218867445598561,-0.004698640233624376,0.0025817859239889982,-0.011720738630894855,0.0004006,-0.0031541935310970635
2010-09-23,0.006310915286470414,-0.0009381631269528398,-0.004129100557976148,-0.0049469284711607196,0.0003319436999582705,0.00040096,-0.0013941783053693887
2010-09-24,-0.005960803878722886,0.007066822466678681,-0.006317278843455637,0.0010851441542313088,0.012003367219458225,0.00040096,-0.012528370701394825
2010-09-27,0.008706119001827514,0.0019166775404301385,0.004704367660213687,0.00610247305451684,-0.003955518863773244,0.00040096,-0.0011771682597520954
2010-09-28,0.006442482334972665,-0.010798399755409782,-0.0036708970693576396,-0.00018041609342448633,-0.005766996230797001,0.0004006,-0.0009448691912977565
2010-09-29,0.004550185072865999,-0.0011360534018541972,-0.006666597604707749,0.0034824424619305156,0.005257564213989368,0.00039988,0.0031654337113543457
2010-09-30,0.0003895825209104933,0.00641239975368156,-0.003476823007021735,0.004818252195590947,-0.0014545610424048449,0.00040023999999999995,0.00686321748947496
2010-10-01,0.011621141930627021,0.010265745209168693,-0.004702881353609264,0.009413941804094777,0.002482227642018881,0.00040132,0.006521019417920859
2010-10-04,0.0029812174993236063,-0.004231569233873707,-0.004675159434566442,0.003958496723390374,-0.007392450239313281,0.00040132,0.017382636642857066
2010-10-05,0.0066677142259481655,0.0026293658568097497,0.0026318911149192607,0.003442117350435139,-0.004998176648740433,0.00040132,0.028245680994506972
2010-10-06,-0.010190514426993164,0.009165187678332617,0.007840812793391624,0.006939892673301708,0.013069866083635476,0.00040132,-0.0013242630761260113
2010-10-07,-0.007301848558592913,0.003946506798815183,-0.007445612114592094,0.004935716342335775,0.0049963958221942925,0.00040132,-0.003951878686859353
2010-10-08,0.012834318376536615,0.0037175055406616225,0.0014684296150435424,0.004270707705573831,-0.00031901968121532745,0.00040132,0.013546656940253551
2010-10-11,0.0012572412354530606,0.006298644576039842,0.002248211296940315,0.004429482689145996,0.006370357113149828,0.00040132,0.012793009104148604
2010-10-13,0.007932179374347906,0.008170866446374991,0.00403544742816382,0.013435679428375931,3.644940391608724e-05,0.00040132,0.01272487765557489
2010-10-14,0.0041849996289060444,0.006414183974172585,0.001671381748090174,-0.008099636589372182,0.0064768275529024765,0.00040096,-0.006141166367410007
2010-10-15,0.0007223817301907243,-0.00226127478794226,0.0010831947953799507,-0.004076563734798883,0.0008017876098035605,0.00040132,-0.008696213270447492
2010-10-18,0.0016054215893631367,0.0066201976047552315,0.003951192840500983,-0.004492821910181618,0.009520568412378297,0.00040132,-0.016745267317143948
2010-10-19,-0.024453707064342283,-0.008306899190692697,-0.00766984569894261,0.002553022023524351,-0.0025122390987322198,0.00040132,-0.0070882296363043475
2010-10-20,0.0035639048757742427,0.007696597094171506,0.0036663850291719724,0.006072623383043814,0.004772334220008383,0.00040132,0.012296641444591704
2010-10-21,-0.008286465710688359,0.0042537901242124644,-0.0034807368249550187,0.017832996858806564,0.0032452802612219158,0.00040132,0.016934068605933415
2010-10-22,-0.0008378894760079801,0.013228670732435867,0.005452292242684529,-0.0075871554664903775,0.012670240598901051,0.00040132,-0.022117293160048162
2010-10-25,0.003519147348908006,-0.004938611182437898,-0.0041974926287626935,0.0021805630136734777,0.005204031957359373,0.00040132,0.001218092479530193
2010-10-26,0.014652023301152832,-0.005333990222157171,0.007067805405700167,-0.00031142424532306333,-0.0020031579091050146,0.00040132,0.02696624802581499
2010-10-27,-0.003371385551213219,0.00449937339611741,0.004812357833588767,-0.012466124193635745,0.0011670186174494843,0.00040132,-0.017211837749079528
2010-10-28,-0.001440036500409189,-0.008334374723297644,-0.004491555944514015,0.003698407366072465,-0.007532825071190182,0.00040132,-0.011656179919206883
2010-10-29,0.004096857131102331,0.0031946511930544125,-0.004270802788017206,0.009692466052541409,-0.002880866237618224,0.00040132,0.0087461733547603
2010-11-01,0.012144940693851847,0.0016718536429213282,0.005526924797178871,0.0018509434189660535,0.009439315975551286,0.00040132,0.050470917615674224
2010-11-03,0.002624003568714583,0.005771293055043977,0.002667171122159116,0.0031540907611978214,-0.0023888100720733186,0.00040132,-0.044520465384966845
2010-11-04,0.014662851385674486,0.004465339836251936,0.006359343111639623,-0.0019842285065541573,0.002394184910241931,0.00040132,0.049277377584922906
2010-11-05,-0.004992814854598928,0.00719944652181595,4.0167901579445456e-05,-0.004951905458923751,0.005184947738634629,0.00040132,-0.02604829438298762
2010-11-08,0.004712196780376473,-0.004682190119852765,0.006951673999159509,-0.0071145451538012095,0.0057467536738273085,0.00040132,0.02206156204793474
2010-11-09,-0.010651660349666477,-0.01367661153923548,-0.009734055924666904,0.005722039132143448,0.003229460561781996,0.00040132,-0.0017493159164086967
2010-11-10,-0.0015255594498735027,-0.014523961250298905,-0.005401597250215464,-0.008625395835481034,-0.006134273281707122,0.00040096,-0.005766141531043091
2010-11-11,-0.008532083343640029,0.0069403049386427065,-0.003189757493627091,0.0021142860330282355,-0.005885702116007736,0.00040096,-0.071794195520801
2010-11-12,-0.01154564542912813,-0.013477892543791451,-0.004253383273544441,0.007352186544743432,-0.003745788054920516,0.00040132,-0.035730785473905194
2010-11-16,-0.01396513877113972,-0.004769107319604782,-0.00672924581994316,0.011845953051019036,-0.005545229408668518,0.00040132,-0.0653943572973491
2010-11-17,0.008405457727592061,0.0037868416933910243,-0.003838777869404092,0.005330749453311943,0.0005207960068881554,0.00040132,0.052588911586033946
2010-11-18,0.01642246338577847,0.0014692237138255338,-0.006348233942777785,0.004927751756907038,-0.002566020176762631,0.00040132,0.04966543480223339
2010-11-19,0.0011437817219596086,-0.0009998356764637064,-0.0005761570191291641,0.008807879069515665,-0.0012572816823195171,0.00040132,0.011334848012879331
2010-11-22,-0.0119094407025822,-0.0018276586301744207,-0.0049918891395157455,0.010244461597323808,0.006631215292442587,0.00040132,-0.03857336245667119
2010-11-23,-0.0204908183494053,-0.0041398863191564675,0.00026484720519228885,0.004023214092537017,0.0016208982752255324,0.00040132,-0.059551608085156554
2010-11-24,0.019667151382701076,0.0012126827252596228,0.011450234270846137,-0.008052785464789238,-0.003796587828592598,0.00040132,0.07194473926522515
2010-11-25,-0.005164282475434407,0.00861490126739763,-0.0009004838971023442,0.00010122915311859349,0.0030424277864837656,0.00040132,-0.009489314385363023
2010-11-26,-0.012692292156555922,0.006837399942030111,-0.0037293867385435244,0.009959817782931788,0.006182326926839716,0.00040132,-0.029536035178801667
2010-11-29,-0.004938811543290768,-0.007462305413453881,-0.0015463014754827954,-0.00204594568093738,-0.001648484420447873,0.00040132,-0.03752870085287429
2010-11-30,-0.004462102076089007,0.013405031105526703,0.007650615113838114,-0.0011603337023329077,0.00638978198140113,0.00040132,0.02283819805397299
2010-12-01,0.020966746840550183,-0.008530672813506834,0.00508958491293777,-0.01071306749550235,-0.00913767316488351,0.00040132,0.04369936021292719
2010-12-02,0.0032716223846105874,0.0013698968442409556,-0.0025963496495449833,-0.0006551998269090998,0.005125103670580012,0.00040132,0.024932724079884342
