data,market_factor,factor_size,factor_value,factor_momentum,factor_illiquidity,factor_bab
2012-03-28,-0.014866498792495164,0.014466146954555587,0.010012343130624227,-0.006485762025187626,0.007712414636366958,-0.027694459660185904
2012-03-29,-0.0035555954904039947,-0.011302406297468953,-0.010537761371141124,-0.00028693385962074314,-0.004051375074341593,-0.005546100018441693
2012-03-30,-0.0059258203207904385,-0.004854107418453185,0.015379224638565253,0.0015823700991820975,0.012067409699253137,-0.006299649125040491
2012-04-02,0.01058383968376989,-0.008416317135469822,-0.0008648356834692894,0.011752472214947128,-0.012265212896606406,0.041772725373645535
2012-04-03,-0.014651171540726227,0.01204796370308947,0.006042259531486932,0.005440952929285176,0.013782669146414775,0.005880866483991663
2012-04-04,-0.012121603608362938,0.017157995508323795,-0.0005263342739724869,-0.014120088696083406,0.013051055026046152,-0.006786121037855335
2012-04-05,0.002204867758468769,0.002317615289429628,-0.0009813123469404467,0.003036824359015681,0.012662239608818618,0.0017062377046202157
2012-04-09,-0.01241841858661349,0.004751441340236348,0.0006817972934437255,0.005562534756832549,-0.005323837446203442,-0.005584864666140599
2012-04-10,-0.01919347136007506,-0.010671936458521408,-0.00898473578105348,0.026407905083456494,-0.00047360739332354476,0.02189537115010125
2012-04-11,-0.007567718454112526,-0.032128992796469705,-0.023463427805914733,0.01222762797993988,-0.006058056928277396,-0.004584003097424454
2012-04-12,0.028436630485699745,-0.006245275423634081,-0.008104846753698852,-0.023365485547166887,-0.014608325577755597,-0.006472949338166603
2012-04-13,-0.015472550506517779,-0.0002026287830873691,-0.017587717659263813,-0.0008997309925354302,-2.6920236112847745e-05,-0.008638407291779684
2012-04-16,-0.0027904762346027167,0.010487466916769897,0.007921224691389075,-0.006678637626809,0.003570656066396051,0.0053255365754416115
2012-04-17,0.011650159836330073,0.004066494136666932,0.004913414097136498,-0.005346594100192938,-0.004211532340920198,0.00393978706513908
2012-04-18,0.004617125286612063,0.0038478674807455454,0.01989521789311513,0.0035867094932125103,0.00965435688495773,-0.0016402939891396293
2012-04-19,-0.0065530547246468625,0.002192516963060359,-0.0024437724691153684,0.011598050761923875,0.008626006078755771,0.008855405522295409
2012-04-20,-0.002312451266728456,0.0011230282077846765,-0.00648408622877325,0.0026725597946531954,-0.004049324876903644,0.006870871344285109
2012-04-23,-0.015615117020833994,-0.02169356572410061,-0.028324664149530943,0.023092010979177263,-0.0065773820624137995,0.014285945674514189
2012-04-24,0.006688118575537399,0.019688179047873344,0.020182873532565482,-0.020745825178207333,0.009008024672039327,-0.02391782515730878
2012-04-25,-0.0038980041829243146,-0.025384448072125476,-0.015084927020471539,0.01598236609188869,-0.009893656787996965,0.012638661941147216
2012-04-26,0.006923240728744933,-0.020936192691194552,0.002217199357431865,0.014616877704626774,-0.007195311186179257,0.014653514430374931
2012-04-27,-0.008483577504421348,-0.001010403771186802,-0.005229272672356178,0.018491773321080235,0.00823161853095534,0.030502632293366708
2012-04-30,0.0017599767682481065,0.002054896244407328,0.002196289556891176,0.007388281977927125,-0.006039803965633453,0.011267881796889125
2012-05-02,0.009420844878680104,-0.02291511731922978,-0.007744023130949504,0.003989657553642305,-0.01721002964773329,0.014656086255830687
2012-05-03,-0.005443575884529714,0.019455376905727587,-2.1344287690239216e-05,-0.016231255720789168,0.0004232518145920552,-0.004775554119287294
2012-05-04,-0.0210064567795955,0.011583874706542416,-0.000818221702117719,0.00820705354129897,0.01239295866796189,0.0211103204948282
2012-05-07,0.006245323952647158,0.0006447564437448705,-0.00497656035995056,0.0002955781174484957,0.001893802028972177,0.020641424511580703
2012-05-08,-0.014296754175106173,-0.005441363266656382,-0.009551573739646102,0.00831725794635029,-0.001336605335027394,-0.017579895289202944
2012-05-09,-0.00992238079102131,-0.012548116324402836,-0.014401454268215472,0.012113140837702645,-0.012757003171171937,-0.007917988441964416
2012-05-10,-0.0017353712066370524,-0.017380547292682028,-0.012607534229688536,0.018954108922855418,0.00034091768765748254,0.024210086848602624
2012-05-11,-0.00463507340993599,0.01880108972387992,0.0042592375625911255,0.005711213595392071,0.013227688944152872,0.00854010023226409
2012-05-14,-0.032391791745310775,-0.0370461504427283,-0.02735169910632125,0.03831878759576994,-0.011753627314445035,0.013913364337493257
2012-05-15,-0.022959950485409903,0.0058256211666440905,0.00903579425371745,0.02713313553306071,-0.0011788355357619067,0.010683737625967738
2012-05-16,-0.006555850579333878,0.0026232418868555735,0.005532402087697633,-0.006404112405382699,0.007383404625087668,-0.002684533244115638
2012-05-17,-0.03341716717394029,-0.011043566714769276,-0.008550703985587549,0.024702832599399156,-0.009388047175219055,0.014060949800025063
2012-05-18,0.008456830662866946,-0.01468128165079853,-0.007287257804615421,-0.0016088992038662073,0.008973424138953837,-0.02681499795296615
2012-05-21,0.037768813430374366,-0.008552848839838104,0.017053153748468844,-0.022544009420879002,-0.013327040975579258,-0.011892479381166068
2012-05-22,-0.027758990166107094,-0.03100762709811683,-0.01684460216233187,0.04910149829000433,-0.0024444003661492977,0.023456018615089454
2012-05-23,-0.00794693198117669,0.015971901731704194,0.0010415511906075314,-0.020709012268800266,-0.0035776271184213464,-0.030698017887321048
2012-05-24,-0.01051361782877758,0.01340630043844479,0.005577451137766337,-0.010089586285946908,-0.010612565118163478,-0.022728766225868564
2012-05-25,0.007064395502654331,0.04451642601454414,0.022761863027971063,-0.029590487113694042,0.016731431472928236,0.0040660437125853675
2012-05-28,0.013418445795677855,0.004839395941511476,0.0037148686214009685,0.003262283972125378,0.008334699398796198,0.03237995817033264
2012-05-29,-0.010821230684633731,-0.02400059025391131,-0.012575305208706034,0.017196278001250974,-0.01219472847497614,0.006309934444794269
2012-05-30,-0.015637216785276326,-0.012481965521776245,-0.012195807702971934,0.017441838624859568,-0.011830958917813003,0.009174021016444343
2012-05-31,0.01256419920590362,-0.015265081745822612,0.005897935941976976,0.01070596599700774,-0.0046549875689060605,0.038178045349333535
2012-06-01,-0.020284886415856157,-0.009643757686825447,-0.012865968785166854,0.026816036773365408,-0.012025468420466867,0.0075958539006714815
2012-06-04,-5.612753417477809e-05,-0.009998803430963876,-0.0019397170795216606,0.01738150549984302,-0.029641164253655865,0.012967707338021384
2012-06-05,-0.01782277861614498,-0.00491174882687187,0.00017999757328442112,0.02051842727635873,-0.0026763738024855876,0.0003078961212957844
2012-06-06,0.0315991225702635,0.011814724778391766,0.004711657466103303,-0.007759434648772788,-0.002090656198107922,0.020559468254189486
2012-06-08,0.0047223326877907906,0.008609519578745908,0.00926120559517632,-0.012619850460826271,0.00301667038886394,-0.011423783370123772
2012-06-11,-0.008180645143397813,0.002892933460440089,-0.009821360426558373,0.009499901299033404,0.014106714645850227,0.0030218813760697696
2012-06-12,0.01908912801762938,0.009218871869506179,0.012190480408896226,-0.0008637859208325098,0.010159025769472217,0.026795648015877898
2012-06-13,0.01059925618612506,0.021113953719576833,0.019166975759038293,-0.024435317050087203,0.008760848623150705,-0.035079515296768254
2012-06-14,-0.005690786127583143,-0.004596846067782989,-0.00864189654314454,0.005633271845841355,0.003520324826689125,0.002335836226437739
2012-06-15,0.013286900260338486,0.012506801072543178,0.01373056743307692,-0.02474954488949933,-0.0028778949464427217,-0.02617148289901924
2012-06-18,0.0013036977370597933,-0.013200815006452635,-0.017309900638639825,0.020035094339389846,0.000369904949947329,0.04429468523406531
2012-06-19,0.017477987506895633,-0.01042010409861338,-0.0015631948800247375,0.002788883213016513,-0.006991837889700416,0.013077365384491533
2012-06-20,-0.0008260573284378204,0.017654615451379918,0.013087592846657614,-0.01753418808090402,0.0049123140141161354,-0.0013819016409514088
2012-06-21,-0.029375122428366564,0.011027853434941143,-0.009200154325581092,-0.002756338794940416,0.019703653769116494,-0.013052231811397485
2012-06-22,-0.0015077420646788257,0.0028135037581151906,0.003733871933044544,-0.003331202094640838,-0.006925413355072009,-0.014189620526225114
2012-06-25,-0.029793226108154904,0.00515568548833259,-0.019362321436294516,0.025956684571465487,-0.003918626687093824,0.04239106553674771
2012-06-26,0.0002578646324691835,-0.021872302325741236,0.0008239475938738722,0.025394886070263932,-0.007176513762280373,0.021972622611489592
2012-06-27,-0.0138415699665651,0.01309414924608579,0.029150140496723695,0.028005997227369007,0.015506302785963147,0.03050116328330309
2012-06-28,-0.00890493702041126,0.0007709448600599772,0.019843861919786182,0.01034585095575245,0.010858316701329732,0.0408594796576431
2012-06-29,0.03200606772240369,0.03371763226159537,0.01907896298616006,-0.03782031231290007,0.009625020602246761,-0.039233709665768494
2012-07-02,0.005899833579129403,-0.008821324603226627,-0.004770937472720296,-0.01453775826389676,-0.012286458208158971,-0.020598456729228685
2012-07-03,0.01957456021502238,0.01653218651750933,0.016564340252014226,-0.028862289410306025,0.02611296941597993,-0.022859660474201498
2012-07-04,0.004987541491573936,0.001830250211079562,-0.0009248420760966242,-0.007141623696943016,0.0027376127667216857,-0.01615219902627745
2012-07-05,0.005084721125615336,-0.008996981164745843,0.0032403094808956118,-0.0029854842780352355,-0.00943241902332432,-0.006875620299418902
2012-07-06,-0.017788964183117845,-0.01997900852123688,-0.013758335921860404,0.026432839201191473,-0.015464651922649099,0.0021453258560642403
2012-07-10,-0.030807856859226632,-0.011221728483190418,-0.012899052678689293,0.02928607716084828,-0.010200987655095518,0.025736682089212003
2012-07-11,-0.0028488126673494136,-0.00606788961310771,-0.008489032794540816,-0.009615326326844467,-0.025524150522973875,0.007059449534861269
2012-07-12,-0.003081389426160704,-0.0009895493485190116,0.009603328904600847,-0.0026274070127154285,0.003209093865970689,0.0007021012788578987
2012-07-13,0.016735628420067487,-0.012574537825647561,0.011359164086726298,-0.012881706052836905,-0.0036611315074656647,-0.027474977724448547
2012-07-16,-0.017399138540401256,-0.016776532012149153,-0.0056696195260666216,0.03201853136873219,-0.011813619589758684,0.04241485775137432
2012-07-17,0.009214100469466774,0.020995169470869962,0.011486467501365033,-0.009094899190519007,0.006793660489299618,-0.003385905187795501
2012-07-18,0.012204460594520433,0.007043781249999562,0.0029229700762395394,-0.021844972460284346,0.016590970667553346,-0.006069992614346445
2012-07-19,0.013679521320374427,0.017442082441952958,0.004058674574881405,-0.026045404018828922,0.009180108719876992,-0.010048064701065937
2012-07-20,-0.021114072340548542,-0.010851784218495489,-0.004381208954099672,0.02338291608370423,0.0022371686264621715,0.0137905826289926
2012-07-23,-0.021722595760416265,-0.012374475488395209,-0.017161884856424184,0.01047948952356308,-0.0023718902389308367,0.020733058938466026
2012-07-24,-0.007747022634774586,0.001253045426202637,-0.003908261756913681,0.00010401757071731854,0.009414213447897862,0.0030386234782453767
2012-07-25,-0.0008884881507656107,-0.004340288011371429,0.005587931353335532,0.02332467905515902,-0.006732600844195432,0.019115696382840344
2012-07-26,0.026218923618149592,0.04290750449984125,0.03145447378370966,-0.028323257903454614,0.015960017082635666,0.012375512941015014
2012-07-27,0.04694127114847607,0.0020087768461572175,0.009718861594420647,-0.029053534011337666,0.006327976766231147,-0.014677454773612333
2012-07-30,0.011848706663307068,-0.0020450647199146826,-0.0033650298721111666,-0.020484593338175566,0.008010542352195024,-0.023033968457715364
2012-07-31,-0.02026774345911952,-0.004856389316954882,-0.017009660154843897,-0.0015538384189026817,0.010336795398062927,-0.008750145092009057
2012-08-01,0.003159105452519744,0.02083934290616539,0.00967377769356545,-0.027793797493732952,0.015949743231446423,-0.019147699694113993
2012-08-02,-0.013995513306389956,-0.010141542034065754,-0.008548051802464346,0.025412616913863317,0.0023692014480950294,0.015295771474754433
2012-08-03,0.03095081,0.02175945730237802,0.01526207416273144,-0.034978035606440194,0.015941501929831025,-0.009813276566423276
2012-08-06,0.018721342910662714,0.0036863191701073383,-0.008278081786335656,-0.021579390491239404,-0.0006741859316345584,-0.02232446500603625
2012-08-07,-0.010908318550665014,-0.023071671236117877,0.003830221168786549,0.015535682967377135,-0.016298419873141852,-0.009373885549994028
2012-08-08,0.020922477925508803,0.005767038857816209,0.0042639391238088326,-0.02198648326099109,0.005522359347375494,-0.0071530922625363865
2012-08-09,-0.0028942498473282507,-0.0010957954228511535,-0.0028683968445193386,-0.009941997986823242,0.003224599751711632,-0.01487638919794371
2012-08-10,0.00791587483187925,-0.0027557636236327093,0.004693902683431159,0.012276332348294072,0.009704860113394342,0.020106354225456247
2012-08-13,-0.002963407139001311,0.021733215019946947,0.019460634320971865,-0.006662515914158007,0.010704169662009693,-0.0005915476851446112
2012-08-14,-0.017889934562091977,-0.02236661519335141,-0.014086617099547893,0.024758463523159385,-0.0163771394957562,0.020618942281981568
2012-08-15,0.001543033063944104,0.018270078906192908,0.023186474099147453,0.0025253765756258393,0.002466773618030401,0.00044182584924420335
2012-08-16,0.02128600562185287,0.006916055694209361,0.0035296387907235577,-0.030388090631325436,-0.006259690419055601,-0.010870343231425057
2012-08-17,-0.006406044986121652,0.004535834819432802,0.00658923133477779,-0.005128653986310017,0.017096155072874458,-0.010984491541404753
2012-08-20,0.003102121386208971,0.008952451204979214,-0.0008527070838570544,-0.031081647424544757,0.0027805904586993835,-0.031058784549462065
2012-08-21,-0.00647260663073726,0.00597855743210203,0.012351801224149958,-0.01033580123067491,0.014524982251214106,-0.015429685845068417
2012-08-22,0.007560052823124108,0.013257551983891905,0.008400360022212935,-0.020015863527631017,0.004343610857587785,-0.0013383425734577927
2012-08-23,-0.014933017089929224,-0.012127060215717286,-0.02079027018801652,0.01701741324158562,-0.005522923068607753,0.0194749755241301
2012-08-24,-0.0017686390957255826,0.019541485033949965,0.017196117747622308,0.0031565844601526374,0.015145841787486614,0.002095056743148819
2012-08-27,-0.005673601638853216,-0.00952497659829643,-0.008058510249241285,0.010495791692445031,-0.002970076546529421,0.01351867736163518
2012-08-28,0.004777301542048922,0.01738666794575948,0.004717018882492957,-0.013110742058948318,0.005751825409526326,-0.0026090456885194836
2012-08-29,-0.01805385516864702,0.006419151033865547,0.002749133478977539,0.004279371273620065,0.0036423440262940317,-0.008634708996400982
2012-08-30,-0.0022522948928863926,0.01833697992347369,0.01670244224243382,-0.011808616853772436,0.023123420861215382,-0.00883960619321075
2012-08-31,-0.0036883466019282116,-0.027302636426633442,-0.014890667069805547,0.0013140355128669536,-0.00015936314402217877,-0.015099948861999942
2012-09-03,0.003571823036750075,-0.0037693033628297262,-0.0016903110716543351,-0.003210960712984786,-0.004174582875137195,0.01443118424246418
2012-09-04,-0.01857872997608284,-0.029974532490255112,-0.00961999072789678,0.01967501615989191,-0.013798037596660742,-0.0038881004673705227
2012-09-05,0.010920425912186725,-0.025480308368326363,-0.004935069469045192,0.006637718235281652,-0.017230523108171653,0.01783166830448101
2012-09-06,0.025357614714665078,0.01603309683007753,0.01703712440956344,0.0004619512716940999,-0.004269559500956293,0.02777077771841311
2012-09-10,0.0011405680391281805,-0.0020252909468206487,-0.0003752421604058115,-0.019887332048147466,-0.0009188117217915348,-0.03905962905107457
2012-09-11,0.017148092992260833,-0.002326395836279152,0.008114481644257085,-0.0034746231325891823,-0.00209640256599139,-0.014286704823181935
2012-09-12,0.008115703192083846,0.007897868211681286,0.014893974824476963,-0.03390728226599022,0.020681909715622625,-0.08693545892899014
2012-09-13,0.03371289976702648,0.010327958663749845,0.02400276029608027,-0.05370197080214073,0.013258522590751977,-0.011123015840231367
2012-09-14,0.0020910849701410946,-0.02324625279046065,0.0020026395284000603,-0.0003259250645859897,-0.009936036965233208,-0.0010889176098440624
2012-09-17,-0.0051116489429192434,-0.003248657751542025,-0.0031273444228524516,0.03342954883199649,-0.011465989167843842,0.04730814767670924
2012-09-18,-0.0002969299207183399,0.012229687139236903,-0.00010340623707300045,-0.009113974671746803,0.006055265543331782,0.018949790206242913
2012-09-19,-0.0027563179244061743,-0.0005132104341792759,-0.004032195711121858,0.006572136664088485,-0.0022500481413565143,-0.018917102029540594
2012-09-20,0.000302442134109677,0.00013924024957825964,-0.009213753677935421,-0.003860217020860257,0.008114198939771214,-0.004185963181266142
2012-09-21,-0.006230879660706461,0.0022988165186106635,0.0012475958561066341,0.0074706329090883095,0.008395823487047704,0.005354905081003433
2012-09-24,0.009323858988910522,0.005681589949247737,0.01566554198604675,0.002833903052012301,0.006474279700117705,-0.003504662611989689
2012-09-25,-0.023025648359850798,0.027457977129353564,0.024530639022027442,0.006767756590137037,0.02590971316972122,-0.01029284638368922
2012-09-26,-0.0006623790056362603,-0.015734163188406106,-0.009269457738896342,0.011546730329100047,-0.01641183719060622,0.0012884646282015754
2012-09-27,-0.004233710259598544,-0.006429943224802989,0.0011718620324445567,0.00641667415244986,0.0009804597537318438,-0.0022945602844651304
2012-09-28,-0.01794483581301146,0.0051348624102980495,0.00737366598923761,0.01944015125698012,0.007969182579045017,0.010920872325047824
2012-10-01,0.006393256180819618,0.0034105078317986925,-0.005094112948499263,-0.012556393344440578,0.011946250064635882,0.003943920230170381
2012-10-02,-0.006123356711431942,-0.000869882139735656,-0.0009215669000833121,0.030140346362155086,0.0024403045833131056,0.007095322552168516
2012-10-03,-0.010328802014791838,-0.008800958063588049,-0.0034050806323160376,0.0016702955818907739,-0.001746806142599107,-0.018037844980042437
2012-10-04,-0.003164490869735836,-0.02357491499468492,-0.012476311738859838,0.02201354352641095,-0.010358509128604504,0.01892875755076031
2012-10-05,0.0016511517349207753,0.004451487107434315,0.009313046321009821,0.017257422646638043,-0.0015679290919842954,0.051780305598601764
2012-10-08,0.012454818561062531,0.01140881055419693,-0.0019384436444891129,-0.02106828634269814,0.0017865119995131018,-0.0006329838304070662
2012-10-09,-0.00665403075560123,0.018084469416006665,0.009365512434139078,-0.005078117257693128,0.005747910841373948,0.0036458900929654137
2012-10-10,-0.008475663385025204,-0.0022868556378980998,0.0019036214446040006,0.0035725726395672,-0.0006770427775363019,-0.015206437073207978
2012-10-11,0.011790343086081888,-0.0036382041656221886,0.011845516664889685,0.003585185560223044,-0.006219247982512026,-0.00200138033978593
2012-10-15,0.00716732202616581,0.02171274882127132,0.006774985011301651,-0.014453312294580875,0.016504759928438768,0.013812509649479063
2012-10-16,0.0021121303605643607,-0.005575973154183539,0.01405278006512048,0.018645439057611225,-0.013529445835649672,0.012681368420823725
2012-10-17,0.005487246752757677,-0.002528324881411567,-0.014423754189035923,0.0018542964468351948,-0.006871811411183787,-0.006903500486812965
2012-10-18,-0.006162947386789201,0.005402104353223566,0.01037141993526787,0.01167720871784017,-0.012163895275453945,0.01675874362983922
2012-10-19,-0.013848574693553009,-0.0067006688746576865,-0.008483651296765107,0.015190426103162616,0.0005098873138456861,-0.0025696448221188602
2012-10-22,-0.004040662882115314,-0.0002131841016180941,0.006388993274268465,-0.00328037538137943,-0.00017706257002578218,-0.0035775480539154917
2012-10-23,-0.017479102879046044,-0.005947386773892491,-0.012967374818283736,-0.01509978326548339,0.0058755961449829825,-0.02008511765801476
2012-10-24,-0.00946037414803257,-0.0029542911037061526,-0.01239608438712532,0.004296722272973294,-0.009049434806442472,0.001907954243944597
2012-10-25,0.01155385206438071,-0.026549524538413735,-0.007303406147636027,-0.0017185405563573957,-0.024187423551452092,0.006091171515041406
2012-10-26,-0.009954410660488288,-0.0056726925759692515,0.010271780260521196,0.035826837964938255,-0.009732016855655234,0.019530091777179553
2012-10-29,-0.0020174219784901562,-0.007545075188359507,-0.011052687003780759,0.01796818818947731,-0.007786375265239824,0.031400525800644015
2012-10-30,0.00859623693297891,-0.014384981437156788,-0.009805277434966522,-0.0031666298385287506,-0.008716855256083067,0.007955973448278518
2012-10-31,-0.01093358009084132,0.00834958852084526,-0.002640877565111277,0.00018488654449034646,0.01052463942756752,-0.009346706717341415
2012-11-01,0.022752562963482114,0.0016747350509037917,0.006591185070995292,-0.008179750463762679,-0.004752753033270838,0.022422011477190508
2012-11-05,-0.0032362120951662963,-0.004665815649632643,-0.013070709288996243,0.014967331699888908,-0.0035072185878446127,0.01844316245850696
2012-11-06,0.021184192981669552,0.017885120973951563,0.010878564799854232,-0.03730401812979314,0.019708301087216117,-0.02167250378650651
2012-11-07,-0.01609963755457632,-0.006724377559750097,-0.001474919483822612,0.01464055483080438,0.007134609303924954,0.006055360806066666
2012-11-08,-0.017241287687680504,-0.005649583428460489,-0.005842938154878297,0.010289620733948474,0.0012003707681288254,-0.006234092934407333
2012-11-09,-0.0031749960823308373,-0.005684854417221538,-0.0003181835345224815,0.0007650037298094301,-0.00739502305115459,-0.01108225779513164
2012-11-12,-0.005379476434262551,-0.00029461288590164336,0.0010085210117781185,0.005065984253173487,-0.0007184028416935004,-0.013324315189451855
2012-11-13,0.007124455383429193,-0.009300713206874395,0.011986620329292666,0.007537337294028057,0.002168643309152442,0.02519482645907687
2012-11-14,-0.021267166518804573,-0.008641417639620966,-0.01127449020180564,0.02665155015063155,-0.014306839492072815,0.016426522526423945
2012-11-16,-0.0158534571691039,0.013224501443408254,-0.004551498390862566,0.032317623292519415,0.01835797007550772,0.030872430079123978
2012-11-19,0.018646644610663857,0.005039544185729092,-0.005133987242167223,-0.01697558369101257,0.0005035672534525644,-0.009871917539590958
2012-11-21,-0.003952826705048684,0.0031262120609791416,0.0020429293646630903,0.026248645454275993,0.00476100060601022,0.01488176526423755
2012-11-22,0.0031775194673020605,-0.0009510651868043507,0.006647703963397283,0.0007457618139647868,0.00036162127670048383,-0.0026431615262395916
2012-11-23,0.01989146404918844,0.0027627818977139645,0.005209511126539473,-0.02038400227689996,-0.0009014547923397939,0.01465149870833923
2012-11-26,-0.014811152206898982,-0.0010494041882836286,-0.00019783031315502575,0.02533541517808392,0.00508911434428244,0.0011041342737345035
2012-11-27,-0.008891684419162067,0.0016472257968210141,0.005096884759569764,-0.019665199407353246,0.017459202823946807,-0.015120827840944909
2012-11-28,0.004900917280614437,0.004693296031779606,-0.003905161271262711,0.01237433724531393,-0.000672501322577651,0.024786774637235817
2012-11-29,0.022951788081147464,0.004065161478204432,0.002749824203414658,-0.043473849418046856,0.015204795159488617,-0.03404836220401946
2012-11-30,-0.006804664125700036,-0.004088241756603231,-0.006992903299997466,0.007431224530500297,0.010957462504067223,0.021978255367243307
2012-12-03,0.012395477069979524,0.009502483170528542,0.0057926575817367765,-0.023846943340859378,0.0031706882356135335,-0.008392303994899276
2012-12-04,-0.011250124157932737,-0.0030316660279457036,-0.019131297424591492,-0.012977638979976605,-0.0015130070949986394,0.001476191243261738
2012-12-05,0.0017270610939318228,-0.013736103709164588,0.00044441009543948196,0.0024735827633209084,0.00024934550424141055,-0.03918914760183102
2012-12-06,-0.0006518079274593213,-0.003542968059858584,-0.004530471553578469,0.007851913402904994,-0.01008912121340133,0.014602347659271028
2012-12-07,0.014143060625780567,0.0007252349582112655,0.0023251316144968087,-0.018550153209164644,0.0053952975025554715,-0.007943949892766273
2012-12-10,0.012742548439311406,-0.017647588284947086,-0.006808535111160932,-0.01979303255653147,-0.0033214289420727683,-0.015499717026316095
